"playerID","yearID","teamID","lgID","G","AB","R","H","2B","3B","HR","RBI","SB","SBp","BB","SO","IBB","HBP","GIDP","SH","SF","OBP","SLG","BA","Kp","BBp","RBIp","GIDPp","Rp","SBr"
"ensbemo01",2005,"HOU","NL",150,526,86,149,30,3,36,101,6,0.4615,85,119,9,8,12,0,5,0.38782051282051283,0.5570,0.2833,0.1907051282051282,0.1362179487179487,0.1920,0.022813688212927757,0.1635,0.027906976744186046
"erstada01",2005,"LAA","AL",153,609,86,166,33,3,7,66,10,0.7692,47,109,3,1,8,4,2,0.32473444613050073,0.3711,0.2726,0.16440422322775264,0.07088989441930618,0.1084,0.013136288998357963,0.1412,0.047619047619047616
"estrajo01",2005,"ATL","NL",105,357,31,93,26,0,4,39,0,NULL,20,38,6,3,13,0,3,0.3028720626631854,0.3669,0.2605,0.09921671018276762,0.05221932114882506,0.1092,0.036414565826330535,0.0868,0
"everead01",2005,"HOU","NL",152,549,58,136,27,2,11,54,21,0.7500,26,103,1,8,5,8,4,0.28960817717206133,0.3643,0.2477,0.173109243697479,0.043697478991596636,0.0984,0.009107468123861567,0.1056,0.13125
"evereca01",2005,"CHA","AL",135,490,58,123,17,2,23,87,4,0.4444,42,99,2,5,11,0,10,0.31078610603290674,0.4347,0.2510,0.1809872029250457,0.07678244972577697,0.1776,0.022448979591836733,0.1184,0.026845637583892617
"felizpe01",2005,"SFN","NL",156,569,69,142,30,4,20,81,0,0.0000,38,102,1,1,20,1,6,0.2947882736156352,0.4218,0.2496,0.16585365853658537,0.061788617886178863,0.1424,0.0351493848857645,0.1213,0
"fickro01",2005,"SDN","NL",93,230,25,61,10,2,3,30,0,0.0000,26,33,2,1,4,1,2,0.33976833976833976,0.3652,0.2652,0.12692307692307692,0.1,0.1304,0.017391304347826087,0.1087,0
"figgich01",2005,"LAA","AL",158,642,113,186,25,10,8,57,62,0.7848,64,101,1,0,9,9,5,0.35161744022503516,0.3972,0.2897,0.14027777777777778,0.08888888888888889,0.0888,0.014018691588785047,0.1760,0.2551440329218107
"finlest01",2005,"LAA","AL",112,406,41,90,20,3,12,54,8,0.6667,26,71,3,3,6,1,4,0.27107061503416857,0.3744,0.2217,0.16136363636363638,0.05909090909090909,0.1330,0.014778325123152709,0.1010,0.07272727272727272
"floydcl01",2005,"NYN","NL",150,550,85,150,22,2,34,98,12,0.8571,63,98,13,11,5,0,2,0.35782747603833864,0.5055,0.2727,0.15654952076677317,0.10063897763578275,0.1782,0.00909090909090909,0.1545,0.059113300492610835
"fordle01",2005,"MIN","AL",147,522,70,138,30,4,7,53,13,0.6842,45,85,2,16,9,2,5,0.33843537414965985,0.3774,0.2644,0.1440677966101695,0.07627118644067797,0.1015,0.017241379310344827,0.1341,0.06701030927835051
"francju01",2005,"ATL","NL",108,233,30,64,12,1,9,42,4,1.0000,27,57,1,1,10,1,3,0.3484848484848485,0.4506,0.2747,0.21509433962264152,0.1018867924528302,0.1803,0.04291845493562232,0.1288,0.047619047619047616
"freelry01",2005,"CIN","NL",103,369,69,100,19,3,4,21,36,0.7826,51,59,0,8,9,3,0,0.37149532710280375,0.3713,0.2710,0.1368909512761021,0.11832946635730858,0.0569,0.024390243902439025,0.1870,0.23225806451612904
"furcara01",2005,"ATL","NL",154,616,100,175,31,11,12,58,46,0.8214,62,78,3,1,11,5,5,0.347953216374269,0.4286,0.2841,0.11320754716981132,0.0899854862119013,0.0942,0.017857142857142856,0.1623,0.20087336244541484
"giambja01",2005,"NYA","AL",139,417,74,113,14,0,32,87,0,NULL,108,109,5,19,7,0,1,0.44036697247706424,0.5348,0.2710,0.2,0.1981651376146789,0.2086,0.016786570743405275,0.1775,0
"gibboja01",2005,"BAL","AL",139,488,72,135,33,3,26,79,0,NULL,28,56,3,1,15,0,1,0.3166023166023166,0.5164,0.2766,0.10810810810810811,0.05405405405405406,0.1619,0.030737704918032786,0.1475,0
"gilesbr02",2005,"SDN","NL",158,545,92,164,38,8,15,83,13,0.7222,119,64,9,2,14,0,8,0.4228486646884273,0.4826,0.3009,0.09495548961424333,0.17655786350148367,0.1523,0.025688073394495414,0.1688,0.04659498207885305
"gilesma01",2005,"ATL","NL",152,577,104,168,45,4,15,63,16,0.8421,64,108,1,5,13,4,4,0.3646153846153846,0.4610,0.2912,0.1651376146788991,0.09785932721712538,0.1092,0.022530329289428077,0.1802,0.07174887892376682
"glaustr01",2005,"ARI","NL",149,538,78,139,29,1,37,97,4,0.6667,84,145,2,7,7,0,5,0.3627760252365931,0.5223,0.2584,0.22870662460567823,0.13249211356466878,0.1803,0.013011152416356878,0.1450,0.020512820512820513
"gomesjo01",2005,"TBA","AL",101,348,61,98,13,6,21,54,9,0.6429,39,113,1,14,6,1,5,0.37192118226600984,0.5345,0.2816,0.27764127764127766,0.09582309582309582,0.1552,0.017241379310344827,0.1753,0.06870229007633588
"gomezch02",2005,"BAL","AL",89,219,27,61,11,0,1,18,2,0.6667,27,17,1,1,14,6,1,0.3588709677419355,0.3425,0.2785,0.06692913385826772,0.1062992125984252,0.0822,0.0639269406392694,0.1233,0.02247191011235955
"gonzaal01",2005,"TBA","AL",109,349,47,94,20,1,9,38,2,0.6667,26,74,1,3,13,2,3,0.3228346456692913,0.4097,0.2693,0.19321148825065274,0.06788511749347259,0.1089,0.03724928366762178,0.1347,0.017391304347826087
"gonzaal02",2005,"FLO","NL",130,435,45,115,30,0,5,45,5,0.6250,31,81,10,5,11,4,3,0.31856540084388185,0.3678,0.2644,0.1694560669456067,0.06485355648535565,0.1034,0.02528735632183908,0.1034,0.03205128205128205
"gonzalu01",2005,"ARI","NL",155,579,90,157,37,0,24,79,4,0.8000,78,90,12,11,14,0,4,0.36607142857142855,0.4594,0.2712,0.13392857142857142,0.11607142857142858,0.1364,0.024179620034542316,0.1554,0.017094017094017096
"gonzalu02",2005,"COL","NL",128,404,51,118,25,0,9,44,3,0.4286,20,63,0,6,7,8,3,0.3325635103926097,0.4208,0.2921,0.14285714285714285,0.045351473922902494,0.1089,0.017326732673267328,0.1262,0.022222222222222223
"gotayru01",2005,"KCA","AL",86,282,32,64,14,2,5,29,2,0.5000,22,51,0,4,3,4,5,0.28753993610223644,0.3440,0.2270,0.1608832807570978,0.0694006309148265,0.1028,0.010638297872340425,0.1135,0.023529411764705882
"greenkh01",2005,"SDN","NL",121,436,51,109,30,2,15,70,5,1.0000,25,93,3,6,8,3,6,0.2959830866807611,0.4312,0.2500,0.1953781512605042,0.052521008403361345,0.1606,0.01834862385321101,0.1170,0.0390625
"greenni01",2005,"TBA","AL",111,318,53,76,15,2,5,29,3,0.7500,33,86,0,11,5,10,3,0.3287671232876712,0.3459,0.2390,0.22933333333333333,0.088,0.0912,0.015723270440251572,0.1667,0.02608695652173913
"greensh01",2005,"ARI","NL",158,581,87,166,37,4,22,73,8,0.6667,62,95,6,5,18,0,8,0.3551829268292683,0.4768,0.2857,0.1448170731707317,0.09451219512195122,0.1256,0.03098106712564544,0.1497,0.03686635944700461
"griffke02",2005,"CIN","NL",128,491,85,148,30,0,35,92,0,0.0000,54,93,3,3,9,0,7,0.36936936936936937,0.5764,0.3014,0.16756756756756758,0.0972972972972973,0.1874,0.018329938900203666,0.1731,0
"grudzma01",2005,"SLN","NL",137,528,64,155,30,3,8,59,8,0.5714,26,81,3,7,14,0,2,0.3339253996447602,0.4072,0.2936,0.1438721136767318,0.046181172291296625,0.1117,0.026515151515151516,0.1212,0.04371584699453552
"guerrvl01",2005,"LAA","AL",141,520,95,165,29,2,32,108,13,0.9286,61,48,26,8,16,0,5,0.3939393939393939,0.5654,0.3173,0.08080808080808081,0.1026936026936027,0.2077,0.03076923076923077,0.1827,0.05701754385964912
"guillca01",2005,"DET","AL",87,334,48,107,15,4,5,23,2,0.4000,24,45,3,2,9,0,1,0.3684210526315789,0.4341,0.3204,0.12465373961218837,0.0664819944598338,0.0689,0.02694610778443114,0.1437,0.015267175572519083
"guilljo01",2005,"WAS","NL",148,551,81,156,32,2,24,76,1,0.5000,31,102,6,19,14,1,9,0.3377049180327869,0.4791,0.2831,0.16693944353518822,0.05073649754500818,0.1379,0.025408348457350273,0.1470,0.005319148936170213
"guzmacr01",2005,"WAS","NL",142,456,39,100,19,6,4,31,7,0.6364,25,76,6,1,12,8,2,0.2603305785123967,0.3136,0.2193,0.15447154471544716,0.0508130081300813,0.0680,0.02631578947368421,0.0855,0.0546875
"hafnetr01",2005,"CLE","AL",137,486,94,148,42,0,33,108,0,NULL,79,123,7,9,9,0,4,0.4083044982698962,0.5947,0.3045,0.21280276816608998,0.13667820069204153,0.2222,0.018518518518518517,0.1934,0
"hairsje02",2005,"CHN","NL",114,380,51,99,25,2,4,30,8,0.4706,31,46,0,12,5,7,0,0.33569739952718675,0.3684,0.2605,0.10697674418604651,0.07209302325581396,0.0789,0.013157894736842105,0.1342,0.057971014492753624
"hallbi03",2005,"MIL","NL",146,501,69,146,39,6,17,62,18,0.7500,39,103,2,1,11,2,3,0.34191176470588236,0.4950,0.2914,0.18864468864468864,0.07142857142857142,0.1238,0.021956087824351298,0.1377,0.10526315789473684
"hallto02",2005,"TBA","AL",135,432,28,124,20,0,5,48,0,NULL,16,39,1,5,15,3,7,0.31521739130434784,0.3681,0.2870,0.08423326133909287,0.03455723542116631,0.1111,0.034722222222222224,0.0648,0
"hardyjj01",2005,"MIL","NL",124,372,46,92,22,1,9,50,0,NULL,44,48,7,1,10,8,2,0.3269689737470167,0.3844,0.2473,0.11241217798594848,0.10304449648711944,0.1344,0.026881720430107527,0.1237,0
"hattesc01",2005,"OAK","AL",134,464,52,119,19,0,7,59,0,0.0000,51,54,4,4,22,2,2,0.33397312859884837,0.3427,0.2565,0.10325047801147227,0.09751434034416825,0.1272,0.04741379310344827,0.1121,0
"hawpebr01",2005,"COL","NL",101,305,38,80,10,3,9,47,2,0.5000,43,70,3,0,5,0,3,0.3504273504273504,0.4033,0.2623,0.19943019943019943,0.1225071225071225,0.1541,0.01639344262295082,0.1246,0.017094017094017096
"helmswe01",2005,"MIL","NL",95,168,18,50,13,1,4,24,0,0.0000,14,30,0,3,7,0,3,0.35638297872340424,0.4583,0.2976,0.1595744680851064,0.07446808510638298,0.1429,0.041666666666666664,0.1071,0
"heltoto01",2005,"COL","NL",144,509,92,163,45,2,20,79,3,1.0000,106,80,22,9,14,1,1,0.4448,0.5344,0.3202,0.12779552715654952,0.16932907348242812,0.1552,0.0275049115913556,0.1807,0.010714285714285714
"hernajo01",2005,"CLE","AL",84,234,28,54,7,0,6,31,1,0.2500,14,60,0,2,11,3,3,0.2766798418972332,0.3376,0.2308,0.234375,0.0546875,0.1325,0.04700854700854701,0.1197,0.015625
"hernara02",2005,"SDN","NL",99,369,36,107,19,2,12,58,1,1.0000,18,40,0,1,14,1,3,0.32225063938618925,0.4499,0.2900,0.10204081632653061,0.04591836734693878,0.1572,0.037940379403794036,0.0976,0.008771929824561403
"hidalri01",2005,"TEX","AL",88,308,43,68,12,0,16,43,1,0.3333,26,74,1,4,8,0,1,0.2890855457227139,0.4156,0.2208,0.2182890855457227,0.07669616519174041,0.1396,0.025974025974025976,0.1396,0.012048192771084338
"hillaa01",2005,"TOR","AL",105,361,49,99,25,3,3,40,2,0.6667,34,41,0,5,5,3,4,0.3415841584158416,0.3850,0.2742,0.10073710073710074,0.08353808353808354,0.1108,0.013850415512465374,0.1357,0.014814814814814815
"hillesh02",2005,"TOR","AL",152,594,91,173,36,2,18,82,5,0.8333,26,79,2,22,21,0,3,0.3426356589147287,0.4495,0.2912,0.12248062015503876,0.040310077519379844,0.1380,0.03535353535353535,0.1532,0.024390243902439025
"hinsker01",2005,"TOR","AL",147,477,79,125,31,2,15,68,8,0.6667,46,121,4,8,8,0,6,0.3333333333333333,0.4298,0.2621,0.22532588454376165,0.0856610800744879,0.1426,0.016771488469601678,0.1656,0.047619047619047616
"hollato01",2005,"CHN","NL",107,268,23,68,17,2,5,35,4,0.5000,18,53,1,1,4,1,2,0.30103806228373703,0.3881,0.2537,0.18275862068965518,0.06206896551724138,0.1306,0.014925373134328358,0.0858,0.04819277108433735
"hollida02",2005,"TBA","AL",120,342,44,85,17,1,13,46,8,0.8889,23,63,0,1,8,1,2,0.296195652173913,0.4181,0.2485,0.17073170731707318,0.06233062330623306,0.1345,0.023391812865497075,0.1287,0.08333333333333333
"hollima01",2005,"COL","NL",125,479,68,147,24,7,19,87,14,0.8235,36,79,1,7,11,0,4,0.3612167300380228,0.5052,0.3069,0.15019011406844107,0.06844106463878327,0.1816,0.022964509394572025,0.1420,0.08139534883720931
"howarry01",2005,"PHI","NL",88,312,52,90,17,2,22,63,0,0.0000,33,100,8,1,6,0,2,0.3563218390804598,0.5673,0.2885,0.28735632183908044,0.09482758620689655,0.2019,0.019230769230769232,0.1667,0
"hudsoor01",2005,"TOR","AL",131,461,62,125,25,5,10,63,7,0.8750,30,65,1,3,10,0,7,0.3153692614770459,0.4121,0.2711,0.12974051896207583,0.059880239520958084,0.1367,0.021691973969631236,0.1345,0.04697986577181208
"huffau01",2005,"TBA","AL",154,575,70,150,26,2,22,92,8,0.5333,49,88,13,5,12,0,7,0.32075471698113206,0.4278,0.2609,0.13836477987421383,0.0770440251572327,0.1600,0.020869565217391306,0.1217,0.041025641025641026
"hunteto01",2005,"MIN","AL",98,372,63,100,24,1,14,56,23,0.7667,34,65,3,6,8,0,4,0.33653846153846156,0.4516,0.2688,0.15625,0.08173076923076923,0.1505,0.021505376344086023,0.1694,0.17829457364341086
"ibanera01",2005,"SEA","AL",162,614,92,172,32,2,20,89,9,0.6923,71,99,6,2,12,0,3,0.35507246376811596,0.4365,0.2801,0.14347826086956522,0.10289855072463767,0.1450,0.019543973941368076,0.1498,0.03896103896103896
"iguchta01",2005,"CHA","AL",135,511,74,142,25,6,15,71,15,0.7500,47,114,0,6,16,11,6,0.34210526315789475,0.4384,0.2779,0.1962134251290878,0.08089500860585198,0.1389,0.03131115459882583,0.1448,0.08333333333333333
"infanom01",2005,"DET","AL",121,406,36,90,28,2,9,43,8,1.0000,16,73,0,2,5,8,2,0.2535211267605634,0.3670,0.2217,0.16820276497695852,0.03686635944700461,0.1059,0.012315270935960592,0.0887,0.08080808080808081
"ingebr01",2005,"DET","AL",160,616,75,161,31,9,16,72,7,0.5385,63,140,1,3,14,6,6,0.32994186046511625,0.4188,0.2614,0.2017291066282421,0.09077809798270893,0.1169,0.022727272727272728,0.1218,0.0330188679245283
"izturce01",2005,"LAN","NL",106,444,48,114,19,2,2,31,8,0.5000,25,51,1,4,11,4,1,0.30168776371308015,0.3221,0.2568,0.10669456066945607,0.05230125523012552,0.0698,0.024774774774774775,0.1081,0.056338028169014086
"jacksda04",2005,"SDN","NL",118,275,44,70,9,0,5,23,15,0.8824,30,45,1,4,4,3,1,0.33548387096774196,0.3418,0.2545,0.14376996805111822,0.09584664536741214,0.0836,0.014545454545454545,0.1600,0.15
"jenkige01",2005,"MIL","NL",148,538,87,157,42,1,25,86,0,NULL,56,138,9,19,13,0,5,0.37540453074433655,0.5130,0.2918,0.22330097087378642,0.09061488673139159,0.1599,0.024163568773234202,0.1617,0
"jeterde01",2005,"NYA","AL",159,654,122,202,25,5,19,70,14,0.7368,77,117,3,11,15,7,3,0.38926174496644295,0.4495,0.3089,0.15558510638297873,0.1023936170212766,0.1070,0.022935779816513763,0.1865,0.051094890510948905
"johnsda06",2005,"OAK","AL",109,375,54,103,21,0,15,58,0,0.0000,50,52,1,1,11,0,8,0.3548387096774194,0.4507,0.2747,0.11981566820276497,0.1152073732718894,0.1547,0.029333333333333333,0.1440,0
"johnske05",2005,"ATL","NL",87,290,46,70,12,3,9,40,2,0.6667,40,75,1,1,11,2,1,0.33433734939759036,0.3966,0.2414,0.2245508982035928,0.11976047904191617,0.1379,0.03793103448275862,0.1586,0.019417475728155338
"johnsni01",2005,"WAS","NL",131,453,66,131,35,3,15,74,3,0.2727,80,87,8,12,15,0,2,0.4076782449725777,0.4790,0.2892,0.1590493601462523,0.14625228519195613,0.1634,0.033112582781456956,0.1457,0.013888888888888888
"johnsre02",2005,"TOR","AL",142,398,55,107,21,6,8,58,5,0.4545,22,82,1,16,8,2,1,0.3318077803203661,0.4121,0.2688,0.1867881548974943,0.05011389521640091,0.1457,0.020100502512562814,0.1382,0.036231884057971016
"jonesan01",2005,"ATL","NL",160,586,95,154,24,3,51,128,5,0.6250,64,112,13,15,19,0,7,0.34672619047619047,0.5751,0.2628,0.16666666666666666,0.09523809523809523,0.2184,0.032423208191126277,0.1621,0.02564102564102564
"jonesch06",2005,"ATL","NL",109,358,66,106,30,0,21,72,5,0.8333,72,56,5,0,9,0,2,0.41203703703703703,0.5559,0.2961,0.12962962962962962,0.16666666666666666,0.2011,0.025139664804469275,0.1844,0.030864197530864196
"jonesja04",2005,"MIN","AL",142,523,74,130,22,4,23,73,13,0.7647,51,120,12,5,17,2,4,0.3190394511149228,0.4379,0.2486,0.20512820512820512,0.08717948717948718,0.1396,0.032504780114722756,0.1415,0.07428571428571429
"kearnau01",2005,"CIN","NL",112,387,62,93,26,1,18,67,0,NULL,48,107,2,8,8,0,5,0.3325892857142857,0.4522,0.2403,0.23883928571428573,0.10714285714285714,0.1731,0.020671834625323,0.1602,0
"kendaja01",2005,"OAK","AL",150,601,70,163,28,1,0,53,8,0.7273,50,39,0,20,26,0,5,0.34467455621301774,0.3211,0.2712,0.057692307692307696,0.07396449704142012,0.0882,0.04326123128119801,0.1165,0.034334763948497854
"kennead01",2005,"LAA","AL",129,416,49,125,23,0,2,37,19,0.8261,29,64,1,7,5,5,3,0.35384615384615387,0.3702,0.3005,0.1391304347826087,0.06304347826086956,0.0889,0.01201923076923077,0.1178,0.11875
"kentje01",2005,"LAN","NL",149,553,100,160,36,0,29,105,6,0.7500,72,85,8,8,19,0,4,0.37676609105180536,0.5118,0.2893,0.13343799058084774,0.1130298273155416,0.1899,0.034358047016274866,0.1808,0.0273972602739726
"kieltbo01",2005,"OAK","AL",116,377,55,99,20,0,10,57,3,0.6000,50,67,3,2,14,2,2,0.3503480278422274,0.3952,0.2626,0.15473441108545036,0.11547344110854503,0.1512,0.03713527851458886,0.1459,0.020833333333333332
"kleskry01",2005,"SDN","NL",137,443,61,110,19,1,18,58,3,0.4286,75,80,2,1,6,0,1,0.3576923076923077,0.4176,0.2483,0.15384615384615385,0.14423076923076922,0.1309,0.013544018058690745,0.1377,0.01764705882352941
"konerpa01",2005,"CHA","AL",158,575,98,163,24,0,40,100,0,NULL,81,109,10,5,9,0,3,0.375,0.5339,0.2835,0.16415662650602408,0.12198795180722892,0.1739,0.01565217391304348,0.1704,0
"koskico01",2005,"TOR","AL",97,354,49,88,20,0,11,36,4,0.8000,44,90,3,4,10,0,2,0.33663366336633666,0.3983,0.2486,0.22277227722772278,0.10891089108910891,0.1017,0.02824858757062147,0.1384,0.03125
"kotsama01",2005,"OAK","AL",139,582,75,163,35,1,15,82,5,0.5000,40,51,3,1,13,2,4,0.3253588516746411,0.4210,0.2801,0.08108108108108109,0.06359300476947535,0.1409,0.022336769759450172,0.1289,0.026041666666666668
"lambmi01",2005,"HOU","NL",125,322,41,76,13,5,12,53,1,0.5000,22,65,1,1,10,0,4,0.2836676217765043,0.4193,0.2360,0.18624641833810887,0.06303724928366762,0.1646,0.031055900621118012,0.1273,0.011363636363636364
"laneja01",2005,"HOU","NL",145,517,65,138,34,4,26,78,6,0.7500,32,105,1,7,10,0,5,0.3155080213903743,0.4990,0.2669,0.18716577540106952,0.0570409982174688,0.1509,0.019342359767891684,0.1257,0.039473684210526314
"langery01",2005,"ATL","NL",128,326,48,87,22,3,8,42,0,0.0000,37,75,3,5,2,2,3,0.3477088948787062,0.4264,0.2669,0.20107238605898123,0.09919571045576407,0.1288,0.006134969325153374,0.1472,0
"larocad01",2005,"ATL","NL",141,451,53,117,28,0,20,78,0,0.0000,39,87,7,4,15,2,6,0.32,0.4545,0.2594,0.17330677290836655,0.07768924302788845,0.1729,0.03325942350332594,0.1175,0
"larueja01",2005,"CIN","NL",110,361,38,94,27,0,14,60,0,NULL,41,101,7,13,8,5,2,0.354916067146283,0.4515,0.2604,0.23933649289099526,0.0971563981042654,0.1662,0.0221606648199446,0.1053,0
"lawtoma02",2005,"PIT","NL",101,374,53,102,28,1,10,44,16,0.6400,58,61,0,9,7,0,4,0.3797752808988764,0.4332,0.2727,0.13707865168539327,0.1303370786516854,0.1176,0.01871657754010695,0.1417,0.10062893081761007
"lecroma01",2005,"MIN","AL",101,304,33,79,5,0,17,50,0,NULL,41,85,2,4,7,0,1,0.35428571428571426,0.4441,0.2599,0.24285714285714285,0.11714285714285715,0.1645,0.023026315789473683,0.1086,0
"ledeeri01",2005,"LAN","NL",102,237,31,66,16,1,7,39,0,NULL,20,55,1,3,5,0,6,0.33458646616541354,0.4430,0.2785,0.20676691729323307,0.07518796992481203,0.1646,0.02109704641350211,0.1308,0
"leeca01",2005,"MIL","NL",162,618,85,164,41,0,32,114,13,0.7647,57,87,7,2,8,0,11,0.3241279069767442,0.4871,0.2654,0.12645348837209303,0.08284883720930232,0.1845,0.012944983818770227,0.1375,0.06565656565656566
"leede02",2005,"CHN","NL",158,594,120,199,50,3,46,107,15,0.8333,85,109,23,5,12,0,7,0.4182344428364689,0.6616,0.3350,0.1577424023154848,0.12301013024602026,0.1801,0.020202020202020204,0.2020,0.05639097744360902
"leetr01",2005,"TBA","AL",129,404,54,110,22,2,12,49,7,0.6364,35,66,4,1,7,0,1,0.3310657596371882,0.4257,0.2723,0.14965986394557823,0.07936507936507936,0.1213,0.017326732673267328,0.1337,0.050724637681159424
"liebemi01",2005,"PHI","NL",118,392,48,103,25,0,12,47,0,NULL,35,35,14,11,6,0,5,0.3363431151241535,0.4184,0.2628,0.07900677200902935,0.07900677200902935,0.1199,0.015306122448979591,0.1224,0
"loducpa01",2005,"FLO","NL",132,445,45,126,23,1,6,57,4,0.5714,34,31,5,4,16,5,8,0.3340122199592668,0.3798,0.2831,0.0625,0.06854838709677419,0.1281,0.035955056179775284,0.1011,0.024539877300613498
"loftoke01",2005,"PHI","NL",110,367,67,123,15,5,2,36,22,0.8800,32,41,2,2,3,5,0,0.3915211970074813,0.4196,0.3351,0.10098522167487685,0.07881773399014778,0.0981,0.008174386920980926,0.1826,0.14012738853503184
"loganno01",2005,"DET","AL",129,322,47,83,12,5,1,17,23,0.7931,21,52,3,1,5,12,0,0.30523255813953487,0.3354,0.2578,0.14606741573033707,0.05898876404494382,0.0528,0.015527950310559006,0.1460,0.21495327102803738
"longte01",2005,"KCA","AL",137,455,62,127,21,3,6,53,3,0.5000,30,56,0,0,15,0,4,0.3210633946830266,0.3780,0.2791,0.11451942740286299,0.06134969325153374,0.1165,0.03296703296703297,0.1363,0.019867549668874173
"lopezfe01",2005,"CIN","NL",148,580,97,169,34,5,23,85,15,0.6818,57,111,2,1,8,3,7,0.351937984496124,0.4862,0.2914,0.1712962962962963,0.08796296296296297,0.1466,0.013793103448275862,0.1672,0.07281553398058252
"lopezja01",2005,"BAL","AL",103,395,47,110,24,1,15,49,0,0.0000,19,68,2,7,10,0,2,0.3215130023640662,0.4582,0.2785,0.1607565011820331,0.04491725768321513,0.1241,0.02531645569620253,0.1190,0
"loretma01",2005,"SDN","NL",105,404,54,113,16,1,3,38,8,0.6667,45,34,4,8,11,2,4,0.3600867678958785,0.3465,0.2797,0.0734341252699784,0.09719222462203024,0.0941,0.027227722772277228,0.1337,0.04790419161676647
"lowelmi01",2005,"FLO","NL",150,500,56,118,36,1,8,58,4,1.0000,46,58,1,2,14,1,9,0.2980251346499102,0.3600,0.2360,0.1039426523297491,0.08243727598566308,0.1160,0.028,0.1120,0.025157232704402517
"lugoju01",2005,"TBA","AL",158,616,89,182,36,6,6,57,39,0.7800,61,72,0,6,5,3,4,0.3624454148471616,0.4026,0.2955,0.10434782608695652,0.08840579710144927,0.0925,0.008116883116883116,0.1445,0.16049382716049382
"mabryjo01",2005,"SLN","NL",112,246,26,59,15,1,8,32,0,NULL,20,63,1,0,6,6,2,0.2947761194029851,0.4065,0.2398,0.22992700729927007,0.072992700729927,0.1301,0.024390243902439025,0.1057,0
"maciajo01",2005,"CHN","NL",112,177,15,45,8,0,1,13,4,0.5714,6,24,0,0,6,4,3,0.27419354838709675,0.3164,0.2542,0.12631578947368421,0.031578947368421054,0.0734,0.03389830508474576,0.0847,0.08
"mackoro01",2005,"PIT","NL",142,463,57,126,21,3,9,58,8,0.6667,43,100,4,3,7,2,1,0.33725490196078434,0.3888,0.2721,0.1953125,0.083984375,0.1253,0.01511879049676026,0.1231,0.04790419161676647
"magruch01",2005,"MIL","NL",101,138,16,28,9,0,2,13,3,1.0000,7,33,1,5,3,4,1,0.26490066225165565,0.3116,0.2029,0.2129032258064516,0.04516129032258064,0.0942,0.021739130434782608,0.1159,0.07692307692307693
"martiti02",2005,"NYA","AL",131,303,43,73,9,0,17,49,2,1.0000,38,54,3,3,10,0,4,0.3275862068965517,0.4389,0.2409,0.15517241379310345,0.10919540229885058,0.1617,0.033003300330033,0.1419,0.02
"martivi01",2005,"CLE","AL",147,547,73,167,33,0,20,80,0,0.0000,63,78,9,5,16,0,7,0.3778135048231511,0.4753,0.3053,0.12540192926045016,0.10128617363344052,0.1463,0.029250457038391225,0.1335,0
"mathemi01",2005,"SFN","NL",134,443,42,107,34,0,13,59,0,0.0000,29,91,10,6,11,3,4,0.2946058091286307,0.4063,0.2415,0.18762886597938144,0.05979381443298969,0.1332,0.024830699774266364,0.0948,0
"matoslu01",2005,"BAL","AL",121,389,53,109,20,2,4,32,17,0.6538,27,58,0,10,4,3,4,0.3395348837209302,0.3728,0.2802,0.13394919168591224,0.06235565819861432,0.0823,0.010282776349614395,0.1362,0.11971830985915492
"matsuhi01",2005,"NYA","AL",162,629,108,192,45,3,23,116,2,0.5000,63,78,7,3,16,0,8,0.3669985775248933,0.4960,0.3052,0.11095305832147938,0.08961593172119488,0.1844,0.025437201907790145,0.1717,0.008264462809917356
"matsuka01",2005,"NYN","NL",87,267,31,68,9,4,3,24,6,0.8571,14,43,1,5,2,5,4,0.3,0.3521,0.2547,0.14576271186440679,0.04745762711864407,0.0899,0.00749063670411985,0.1161,0.07058823529411765
"matthga02",2005,"TEX","AL",131,475,72,121,25,5,17,55,9,0.8182,47,90,1,0,11,1,3,0.32,0.4358,0.2547,0.17110266159695817,0.08935361216730038,0.1158,0.023157894736842106,0.1516,0.05921052631578947
"mauerjo01",2005,"MIN","AL",131,489,61,144,26,2,9,55,13,0.9286,61,64,12,1,9,0,3,0.37184115523465705,0.4110,0.2945,0.11552346570397112,0.11010830324909747,0.1125,0.018404907975460124,0.1247,0.06220095693779904
"mccraqu01",2005,"ARI","NL",134,215,23,51,4,3,1,13,4,1.0000,23,35,4,1,4,6,1,0.3125,0.2977,0.2372,0.14227642276422764,0.09349593495934959,0.0605,0.018604651162790697,0.1070,0.05128205128205128
"mcewijo01",2005,"KCA","AL",83,180,16,43,7,0,1,6,4,0.5000,6,35,0,0,5,5,0,0.26344086021505375,0.2944,0.2389,0.18324607329842932,0.031413612565445025,0.0333,0.027777777777777776,0.0889,0.08333333333333333
"menchke01",2005,"TEX","AL",150,557,71,147,33,3,25,73,4,0.5714,50,68,4,5,6,0,3,0.3284552845528455,0.4686,0.2639,0.11056910569105691,0.08130081300813008,0.1311,0.010771992818671455,0.1275,0.022099447513812154
"michaja01",2005,"PHI","NL",105,289,54,88,16,2,4,31,3,0.5000,44,45,1,4,3,2,4,0.39882697947214074,0.4152,0.3045,0.13119533527696792,0.1282798833819242,0.1073,0.010380622837370242,0.1869,0.022556390977443608
